STEP,X,Y
26000,5.6131,8.1687
26000,6.2340,2.3296
26000,8.6601,3.7055
26000,3.7823,6.6620
27000,4.0006,1.8054
27000,2.8422,5.4758
27000,6.3320,4.4700
27000,7.9965,0.3076
27000,2.3588,6.1755
27000,0.3988,2.1178
27000,8.2646,8.4550
27000,2.6827,9.9385
27000,9.5444,7.1465
27000,7.5878,7.5303
27000,6.4605,9.5503
27000,9.4721,0.8380
27000,0.0015,4.5132
27000,2.0147,7.0697
27000,0.9450,3.5683
27000,1.1949,1.5940
27000,1.7567,3.6062
27000,7.4560,9.7518
27000,5.7854,1.5358
27000,1.6794,8.5940
27000,3.6079,8.1710
27000,3.0092,7.6069
27000,4.5812,1.2002
27000,9.9736,8.7992
27000,6.0984,6.1747
27000,7.0626,2.2440
27000,1.1393,6.3225
27000,7.7029,2.8809
27000,8.3339,2.3915
27000,4.3244,8.5677
27000,8.3601,5.7773
27000,3.1554,1.4827
27000,5.7083,7.0965
27000,7.2304,6.5899
27000,3.9313,5.7664
27000,3.2695,0.3315
27000,8.4289,4.9683
27000,1.8658,2.7914
27000,2.7861,2.9272
27000,3.4777,3.5876
28000,2.1681,3.2815
28000,7.6831,4.9870
28000,6.6260,0.8362
28000,5.2475,8.5372
28000,6.1639,8.5238
28000,1.7533,0.0804
28000,4.8289,7.6014
28000,2.3604,5.0029
28000,6.1874,1.9949
28000,2.8438,1.7858
28000,8.8921,9.8084
28000,7.2424,0.3026
28000,1.2215,5.6672
28000,3.7120,7.3363
28000,0.7448,3.6603
28000,0.1654,0.9231
28000,4.4020,2.8129
28000,2.5517,6.2005
28000,4.3259,4.5453
28000,8.1235,1.4295
28000,0.0051,4.7630
28000,8.9833,6.4512
28000,8.1057,0.5182
28000,6.7406,5.1990
28000,4.2061,0.8828
28000,9.3173,2.9345
28000,4.8245,5.6171
28000,3.9271,1.9039
28000,1.0353,2.5058
28000,5.1684,9.4758
28000,5.3047,2.0306
28000,3.3148,4.9984
28000,8.3567,5.6431
28000,3.6067,9.1338
28000,8.6107,4.3654
28000,2.0913,1.1097
28000,5.1950,0.6903
28000,0.3439,7.0320
28000,3.0519,8.2996
28000,3.8740,6.2682
29000,8.7588,8.4952
29000,9.2604,2.7238
29000,9.9792,1.3940
29000,0.9485,2.4367
29000,9.6639,0.0055
29000,2.1540,5.0820
29000,7.2686,5.4710
29000,7.0984,0.7123
29000,8.3963,9.4575
29000,1.5945,4.3734
29000,8.5276,4.5139
29000,4.1101,3.5884
29000,7.9864,2.7212
29000,2.8080,9.6964
29000,1.5111,7.5430
29000,5.5353,7.7640
29000,4.0880,6.0786
29000,1.1765,9.8422
29000,0.8889,1.2531
29000,1.5419,0.3374
29000,1.1368,8.5108
29000,9.8500,4.4085
29000,0.3409,7.3631
29000,5.5890,5.2089
29000,2.8602,3.9278
29000,6.4329,7.0378
29000,2.8534,8.1021
29000,8.1649,6.8028
29000,3.3974,1.4598
29000,8.9088,5.3382
29000,4.5086,8.7197
29000,6.4487,2.0608
29000,5.5496,2.2889
29000,9.9033,6.1283
29000,4.9307,6.3267
29000,6.7427,3.1436
29000,1.1559,5.4537
29000,7.3064,8.1540
29000,5.2812,9.6311
29000,0.9426,6.4701
30000,4.8113,8.9210
30000,1.5999,1.6570
30000,3.4088,7.8626
30000,6.7899,3.6592
30000,9.9870,0.9822
30000,0.1335,1.7505
30000,9.1195,7.5507
30000,4.0426,5.7655
30000,7.7950,1.8366
30000,2.3265,2.4629
30000,9.2610,9.6140
30000,5.5423,5.4347
30000,7.9442,9.1643
30000,0.9362,4.5503
30000,6.4216,4.9001
30000,1.8498,6.3651
30000,7.0111,7.5774
30000,0.7591,6.1774
30000,3.0190,9.1340
30000,5.9643,2.1040
30000,8.8240,8.4083
30000,4.5380,2.1746
30000,1.8128,9.5892
30000,8.8354,4.0662
30000,1.1181,3.4274
30000,8.9174,2.5810
30000,3.7666,4.6553
30000,9.3374,5.6686
30000,3.7011,9.9322
30000,4.3716,7.0770
30000,0.2704,8.5339
30000,0.3382,9.8597
30000,7.6551,5.9346
30000,8.1421,4.9712
30000,5.0650,7.8116
30000,4.6250,1.2775
30000,2.2904,5.3556
30000,7.9585,4.0015
30000,5.8978,6.6934
30000,5.7644,8.7703
