STEP,X,Y
26000,7.3088,3.0185
26000,1.3403,7.5664
27000,2.0181,4.8260
27000,6.3716,4.7766
27000,5.3202,4.3674
27000,6.4480,8.2007
27000,3.6781,2.8480
27000,3.5771,7.0869
27000,6.3249,3.6231
27000,0.7715,6.5271
27000,0.8651,5.2558
27000,5.7176,6.9149
27000,6.1993,2.4518
27000,6.4191,5.9659
27000,5.2353,5.7164
27000,4.3120,4.9176
27000,7.3611,5.3140
27000,2.9029,8.1152
27000,4.6443,6.9713
27000,4.5931,2.1306
27000,4.1351,8.1330
27000,9.1837,5.8822
27000,6.7814,7.1170
27000,3.1870,3.9354
27000,1.7539,5.9692
27000,8.4200,4.8832
27000,7.7433,7.6817
27000,4.9696,9.0522
27000,3.9839,6.0002
27000,4.3386,3.7728
27000,8.3650,3.6309
27000,5.2786,3.1484
27000,7.3816,4.1685
27000,8.6011,6.8767
27000,3.1736,5.0604
27000,5.3107,7.9541
27000,2.3133,7.1124
27000,7.5991,6.3894
27000,2.1272,3.5965
27000,2.8065,6.1558
27000,7.3088,3.0185
27000,1.3403,7.5664
28000,2.0181,4.8260
28000,6.3716,4.7766
28000,5.3202,4.3674
28000,6.4480,8.2007
28000,3.6781,2.8480
28000,3.5771,7.0869
28000,6.3249,3.6231
28000,0.7715,6.5271
28000,0.8651,5.2558
28000,5.7176,6.9149
28000,6.1993,2.4612
28000,6.4191,5.9659
28000,5.2083,5.7853
28000,4.3120,4.9176
28000,7.3611,5.3140
28000,2.9029,8.1152
28000,4.6443,6.9713
28000,4.5931,2.1306
28000,4.1351,8.1330
28000,9.1652,5.7396
28000,6.7814,7.1170
28000,3.1870,3.9354
28000,1.7539,5.9692
28000,8.4200,4.8832
28000,7.7433,7.6817
28000,4.9696,9.0522
28000,3.9839,6.0002
28000,4.3386,3.7728
28000,8.3650,3.6309
28000,5.2786,3.1484
28000,7.3816,4.1685
28000,8.6011,6.8767
28000,3.1736,5.0604
28000,5.3107,7.9541
28000,2.3133,7.1124
28000,7.5991,6.3894
28000,2.1272,3.5965
28000,2.8394,6.0757
28000,7.3088,3.0185
28000,1.3403,7.5664
29000,2.0181,4.8260
29000,6.3716,4.7766
29000,5.3202,4.3674
29000,6.4480,8.2007
29000,3.6781,2.8480
29000,3.5714,7.0760
29000,6.3249,3.6231
29000,0.7715,6.5271
29000,0.8651,5.2558
29000,5.7176,6.9149
29000,6.1993,2.4612
29000,6.4128,5.9927
29000,5.2083,5.7853
29000,4.3120,4.9176
29000,7.3611,5.3140
29000,2.9029,8.1152
29000,4.6443,6.9713
29000,4.5756,2.1639
29000,4.1351,8.1330
29000,8.8940,5.8839
29000,6.7814,7.1170
29000,3.1870,3.9354
29000,1.7539,5.9692
29000,8.4200,4.8832
29000,7.7433,7.6817
29000,4.9696,9.0522
29000,3.9839,6.0002
29000,4.3386,3.7728
29000,8.3650,3.6309
29000,5.2740,3.1533
29000,7.3816,4.1685
29000,8.6011,6.8767
29000,3.1736,5.0604
29000,5.3107,7.9541
29000,2.3783,7.1234
29000,7.5991,6.3894
29000,2.1272,3.5965
29000,2.8394,6.0757
29000,7.3088,3.0185
29000,1.3403,7.5664
30000,2.0181,4.8260
30000,6.3716,4.7766
30000,5.3202,4.3674
30000,6.4480,8.2007
30000,3.6781,2.8480
30000,3.5714,7.0760
30000,6.3249,3.6231
30000,0.7715,6.5271
30000,0.8939,5.2586
30000,5.7176,6.9149
30000,6.1993,2.4612
30000,6.4128,5.9927
30000,5.2083,5.7853
30000,4.3120,4.9176
30000,7.3611,5.3140
30000,2.9035,8.1142
30000,4.6443,6.9713
30000,4.6795,2.2525
30000,4.1351,8.1330
30000,8.8940,5.8839
30000,6.7814,7.1170
30000,3.1870,3.9354
30000,1.7539,5.9692
30000,8.3546,4.8460
30000,7.7433,7.6817
30000,4.9292,9.0362
30000,4.0128,5.9931
30000,4.3386,3.7728
30000,8.3650,3.6309
30000,5.2740,3.1533
30000,7.3816,4.1685
30000,8.5354,6.8876
30000,3.1736,5.0604
30000,5.3107,7.9541
30000,2.3227,7.0353
30000,7.5991,6.3894
30000,2.1274,3.5968
30000,2.8394,6.0757
30000,7.3088,3.0185
30000,1.3403,7.5664
